#csv_version,1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#measurement,"{""schema_version"":""1.0.0"",""appPlatform"":""desktop"",""appVersion"":""1.5.0"",""owner"":{""first_name"":""Travis"",""last_name"":""Nilest""},""data"":{""id"":8808,""name"":""Ambient_Air_4"",""measurement_type"":""take a smell"",""started_at"":""2023-03-31T20:48:25.602Z"",""stopped_at"":""2023-03-31T20:51:35.991Z"",""connection_type"":""usb"",""measurement_size"":""41"",""measurement_duration"":190,""fan_state"":3,""comment"":null,""device_info"":{""id"":754,""mac_address"":""10:97:bd:36:79:14"",""serial_number"":""SI2205-1474"",""board_id"":null,""device_type_info"":{""id"":1,""name"":""Smell Inspector"",""version"":""B1"",""is_contain_sensor_board"":false},""device_firmware_info"":{""id"":4,""name"":""SI-Firmware"",""version"":""2.1.1""},""board_info"":null,""detectors_info"":[{""id"":2430,""detector_position"":""X1"",""detector"":{""id"":2421,""batch_id"":""0000018"",""slot_id"":""10"",""production_detector_id"":""00126"",""detector_type"":{""id"":7,""name"":""Type1"",""lower_bound"":0,""upper_bound"":350000}}},{""id"":2431,""detector_position"":""X2"",""detector"":{""id"":2424,""batch_id"":""0000019"",""slot_id"":""01"",""production_detector_id"":""00228"",""detector_type"":{""id"":8,""name"":""Type2"",""lower_bound"":0,""upper_bound"":350000}}},{""id"":2432,""detector_position"":""X3"",""detector"":{""id"":2422,""batch_id"":""0000020"",""slot_id"":""08"",""production_detector_id"":""00048"",""detector_type"":{""id"":9,""name"":""Type3"",""lower_bound"":0,""upper_bound"":350000}}},{""id"":2433,""detector_position"":""X4"",""detector"":{""id"":2423,""batch_id"":""0000021"",""slot_id"":""01"",""production_detector_id"":""00089"",""detector_type"":{""id"":10,""name"":""Type4"",""lower_bound"":0,""upper_bound"":350000}}}]},""measurement_substance_info"":[{""substance_info"":{""id"":952,""category"":null,""is_public"":true,""name"":""Other"",""odor_name"":null,""taste_name"":null,""additional_information"":null,""parent_substance_id"":null,""parent_substance"":null},""concentration_value"":null,""concentration_unit"":null,""state"":null}],""measurement_events"":[],""measurement_setup_info"":{""id"":337,""name"":""Conference Room"",""is_public"":false,""description"":""71 fahrenheit (on thermostat)"",""indoor_outdoor"":""indoor""}}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#fan_level,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#baseLevel|2023-03-31T20:48:28.960Z,24298.3,24297.4,1636.6,1636.5,1636.7,1042.3,1042.1,1042.2,6276.7,6276.8,6276.6,1310.5,1310.6,1311.2,3748.8,3748.8,103661.9,103672.1,14166.6,14163.4,14165.0,2548.4,2545.6,2544.8,1237.6,1237.5,1237.6,2156.2,2155.9,2156.6,14371.4,14370.8,20891.6,20897.4,3521.6,3521.3,3521.9,2076.3,2075.5,2075.6,4055.0,4053.0,4053.5,2125.9,2125.8,2125.8,70806.4,70777.6,4621.7,4622.4,1426.7,1425.7,1425.7,3500.3,3500.5,3500.7,1225.8,1225.0,1225.3,1574.2,1574.2,1573.9,4349.2,4349.3,30.790001,29.049999
#header:timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,humidity,temperature
2023-03-31T20:49:38.907Z,24250.0,24253.6,1632.5,1632.0,1631.7,1038.9,1038.7,1039.1,6249.8,6249.5,6249.7,1306.4,1306.4,1307.0,3738.6,3738.9,103453.0,103411.5,14103.2,14095.8,14090.6,2539.9,2537.5,2536.4,1230.8,1230.7,1230.8,2148.4,2147.9,2148.5,14333.8,14332.7,20831.2,20827.6,3497.2,3496.7,3497.8,2070.4,2069.5,2069.5,4024.5,4023.7,4023.7,2115.0,2114.7,2115.4,70621.4,70627.1,4609.4,4608.7,1422.5,1421.1,1421.4,3484.1,3484.6,3485.1,1223.4,1223.1,1222.7,1572.7,1572.2,1572.5,4342.0,4340.6,31.600000,28.980000
2023-03-31T20:49:41.320Z,24257.3,24259.5,1631.9,1631.3,1631.3,1038.9,1038.7,1039.1,6249.2,6248.5,6248.9,1306.4,1306.7,1307.3,3738.3,3738.5,103480.5,103508.8,14082.3,14078.9,14076.4,2539.8,2537.6,2536.4,1230.7,1230.6,1230.6,2147.5,2147.5,2147.8,14337.1,14335.7,20823.5,20814.2,3497.8,3497.6,3497.9,2070.7,2069.7,2069.6,4023.3,4022.4,4022.9,2114.8,2114.5,2115.1,70659.6,70644.4,4609.8,4609.3,1422.3,1421.4,1421.4,3484.8,3484.9,3485.1,1223.7,1223.1,1223.0,1573.2,1572.7,1572.6,4342.3,4342.5,31.730000,28.959999
2023-03-31T20:49:43.731Z,24253.9,24256.1,1632.1,1631.6,1631.9,1038.9,1038.7,1038.9,6249.4,6249.6,6249.5,1306.5,1306.8,1307.0,3738.4,3738.5,103484.3,103553.9,14086.3,14080.4,14089.1,2539.2,2537.2,2536.1,1230.5,1230.3,1230.4,2147.5,2147.6,2147.8,14336.0,14339.5,20821.7,20819.4,3497.7,3498.4,3498.6,2070.2,2070.0,2070.0,4023.1,4021.9,4021.9,2115.2,2114.6,2115.7,70691.7,70682.7,4609.8,4609.5,1423.0,1421.9,1422.1,3485.3,3485.2,3485.9,1223.3,1222.9,1222.9,1572.4,1572.2,1572.7,4343.0,4342.0,31.790001,28.950001
2023-03-31T20:49:46.145Z,24261.6,24262.6,1632.2,1631.8,1632.4,1039.0,1038.7,1039.0,6249.4,6249.0,6249.1,1305.7,1306.0,1306.8,3738.0,3738.1,103402.6,103394.0,14094.3,14088.9,14083.5,2539.6,2537.3,2535.9,1230.1,1230.0,1230.0,2146.9,2147.4,2147.4,14338.3,14336.6,20822.2,20822.1,3498.5,3498.6,3499.0,2070.1,2069.4,2069.7,4022.5,4021.1,4021.7,2114.9,2114.3,2115.3,70675.7,70679.3,4608.3,4609.0,1422.4,1421.7,1421.7,3484.8,3484.7,3485.4,1223.7,1222.9,1223.1,1572.4,1571.9,1572.8,4343.1,4342.2,31.690001,28.959999
2023-03-31T20:49:48.523Z,24254.9,24259.4,1632.3,1631.8,1632.1,1038.9,1038.8,1038.9,6248.3,6248.4,6248.6,1305.8,1305.8,1306.4,3737.7,3737.2,103436.3,103412.3,14095.6,14088.4,14081.2,2538.9,2536.9,2535.7,1229.9,1229.8,1229.8,2147.0,2146.9,2147.5,14338.3,14337.6,20815.3,20820.8,3497.8,3498.2,3498.2,2070.0,2069.1,2069.4,4022.1,4020.9,4021.2,2114.8,2114.4,2114.8,70679.3,70641.2,4608.3,4607.4,1422.6,1421.5,1421.7,3484.9,3484.4,3485.4,1223.1,1222.6,1222.9,1572.7,1572.1,1572.8,4343.1,4342.0,31.559999,28.980000
2023-03-31T20:49:50.919Z,24253.3,24253.4,1632.3,1631.6,1631.9,1038.7,1038.5,1038.6,6247.9,6247.4,6247.3,1306.1,1306.5,1307.4,3737.5,3737.4,103403.6,103425.4,14087.4,14079.5,14071.8,2538.9,2536.3,2535.6,1229.6,1229.4,1229.5,2146.2,2146.1,2146.6,14335.5,14334.3,20806.7,20805.7,3497.2,3497.1,3497.2,2069.7,2069.2,2069.4,4019.6,3999.2,3999.4,2114.1,2113.7,2113.7,70643.9,70640.4,4607.6,4608.0,1422.2,1421.2,1421.1,3483.8,3484.2,3484.3,1223.5,1222.9,1222.9,1572.8,1573.0,1573.6,4341.8,4342.2,31.480000,28.950001
2023-03-31T20:49:53.283Z,24261.3,24256.8,1631.4,1631.1,1631.1,1038.7,1038.4,1038.7,6246.8,6246.5,6246.6,1304.9,1305.0,1305.9,3737.0,3737.0,103335.7,103337.7,14082.0,14076.1,14082.3,2537.1,2535.3,2534.1,1229.3,1229.2,1229.1,2145.6,2145.3,2146.2,14337.3,14335.5,20812.6,20817.1,3496.0,3495.8,3496.4,2069.7,2068.8,2069.2,4020.4,3999.1,4019.3,2113.9,2113.4,2114.1,70613.1,70591.9,4608.4,4608.5,1421.8,1421.2,1421.2,3483.3,3483.4,3484.6,1223.6,1222.7,1222.8,1572.6,1572.8,1572.2,4342.1,4343.0,31.520000,28.950001
2023-03-31T20:49:55.647Z,24251.7,24253.0,1631.7,1631.1,1631.4,1038.4,1038.2,1038.4,6245.0,6244.4,6244.5,1305.1,1305.2,1305.8,3736.3,3736.7,103322.1,103425.7,14076.8,14081.8,14073.9,2537.4,2534.8,2534.2,1229.1,1229.0,1229.0,2145.8,2145.1,2145.5,14334.4,14336.1,20804.0,20804.1,3496.8,3495.6,3495.9,2069.6,2068.7,2068.8,3999.0,3997.9,3997.9,2113.4,2113.7,2113.6,70639.6,70639.6,4606.0,4606.4,1422.1,1421.0,1420.8,3483.6,3483.1,3484.0,1223.2,1222.4,1222.6,1572.4,1572.1,1571.9,4342.9,4342.8,31.520000,28.959999
2023-03-31T20:49:58.011Z,24243.8,24244.2,1631.5,1630.7,1631.0,1038.3,1038.0,1038.3,6243.2,6242.7,6242.9,1305.1,1304.9,1305.1,3736.4,3736.1,103320.2,103330.9,14072.0,14068.0,14068.4,2536.9,2535.1,2534.0,1228.8,1228.7,1228.8,2145.1,2145.1,2145.4,14325.3,14325.4,20801.3,20803.3,3496.4,3494.9,3495.5,2069.7,2068.4,2068.8,3997.4,3997.4,3997.0,2113.1,2112.3,2112.9,70552.8,70571.5,4606.9,4606.6,1421.7,1421.0,1421.2,3482.0,3481.8,3482.4,1223.3,1222.7,1222.6,1571.7,1571.3,1572.1,4341.8,4340.6,31.559999,28.950001
2023-03-31T20:50:00.375Z,24234.7,24231.8,1630.5,1630.0,1630.4,1037.9,1037.6,1037.8,6241.1,6240.3,6240.8,1304.7,1304.8,1305.0,3735.3,3735.3,103358.6,103321.6,14081.8,14074.3,14072.2,2536.4,2534.4,2533.5,1228.9,1228.5,1228.8,2145.3,2145.6,2146.4,14326.8,14327.7,20795.7,20790.2,3493.5,3493.6,3494.2,2070.2,2069.3,2069.4,3997.8,3997.6,3997.7,2113.3,2113.0,2113.1,70615.3,70638.5,4606.6,4606.7,1421.7,1421.3,1421.2,3483.1,3483.8,3484.2,1223.3,1222.8,1222.8,1572.3,1572.1,1572.6,4341.1,4340.7,31.770000,28.940001
2023-03-31T20:50:02.739Z,24247.2,24242.7,1630.7,1630.2,1630.5,1038.1,1037.9,1038.2,6242.6,6242.4,6242.1,1305.2,1304.7,1305.5,3735.4,3735.5,103348.6,103253.7,14076.3,14068.6,14064.7,2537.6,2535.8,2534.3,1228.7,1228.6,1228.7,2145.6,2145.4,2145.4,14328.4,14325.8,20779.8,20790.8,3494.2,3494.3,3494.8,2070.0,2069.2,2069.5,3996.5,3996.0,3996.1,2112.9,2112.6,2112.8,70586.6,70595.2,4607.0,4605.9,1422.1,1421.0,1421.0,3482.0,3481.9,3482.8,1223.3,1222.7,1223.0,1572.2,1572.0,1572.6,4340.3,4340.9,32.060001,28.950001
2023-03-31T20:50:05.103Z,24239.7,24242.3,1630.4,1630.2,1630.4,1038.0,1037.8,1038.1,6242.2,6242.0,6241.8,1305.3,1305.5,1305.4,3735.4,3735.5,103204.7,103138.5,14084.9,14074.7,14072.9,2538.0,2536.0,2534.6,1228.8,1228.7,1228.8,2145.6,2145.6,2145.7,14329.7,14328.0,20821.6,20821.9,3494.3,3494.8,3495.3,2070.2,2069.8,2069.6,3997.9,3996.2,3997.3,2113.9,2113.5,2113.8,70585.7,70579.6,4607.2,4605.9,1422.4,1421.4,1421.4,3482.6,3482.2,3482.6,1223.0,1222.7,1222.6,1572.9,1572.5,1573.1,4341.8,4341.1,32.070000,28.950001
2023-03-31T20:50:07.467Z,24269.2,24273.6,1630.6,1630.0,1630.4,1038.3,1038.0,1038.1,6241.0,6239.9,6240.5,1304.7,1304.6,1305.0,3735.0,3735.0,103234.9,103345.4,14074.1,14071.6,14066.0,2538.4,2536.3,2535.5,1228.8,1228.5,1228.7,2145.0,2145.3,2145.7,14328.1,14330.0,20803.0,20796.9,3494.0,3493.9,3494.0,2070.2,2069.3,2069.4,3994.9,3994.0,3994.4,2113.1,2112.9,2112.8,70614.1,70602.8,4607.1,4607.1,1422.1,1421.5,1421.4,3481.0,3481.5,3482.1,1223.2,1222.5,1222.7,1573.1,1572.3,1572.8,4338.8,4339.5,31.980000,28.980000
2023-03-31T20:50:09.831Z,24275.9,24277.7,1630.5,1630.0,1630.3,1038.3,1038.0,1038.2,6241.1,6241.0,6241.0,1304.8,1305.3,1305.5,3735.2,3735.1,103380.1,103332.9,14070.1,14067.4,14062.9,2538.6,2536.4,2535.0,1229.0,1228.8,1228.9,2145.7,2145.6,2145.7,14326.8,14328.1,20806.8,20797.8,3493.5,3493.3,3493.5,2070.1,2069.2,2069.7,3995.5,3994.6,3994.3,2112.9,2112.6,2112.9,70538.4,70560.0,4606.8,4606.7,1422.1,1421.1,1421.5,3481.3,3481.4,3482.2,1223.2,1222.4,1222.7,1573.0,1572.6,1572.5,4339.9,4338.9,32.040001,28.950001
2023-03-31T20:50:12.195Z,24247.2,24247.4,1630.4,1630.1,1630.3,1038.1,1037.8,1038.1,6239.7,6239.7,6239.7,1304.5,1304.9,1305.1,3734.5,3734.8,103362.7,103331.0,14076.0,14072.0,14070.3,2538.1,2536.1,2535.0,1228.9,1228.6,1228.8,2144.7,2144.7,2145.7,14329.0,14331.5,20795.6,20796.7,3493.3,3492.7,3493.6,2070.2,2069.0,2069.3,3994.4,3993.7,3994.2,2112.8,2112.6,2112.8,70570.1,70554.1,4606.7,4607.2,1421.8,1420.9,1420.7,3481.4,3481.4,3481.4,1222.9,1222.2,1222.6,1572.0,1572.3,1572.6,4337.1,4337.3,31.969999,28.959999
2023-03-31T20:50:14.559Z,24249.5,24243.6,1630.2,1629.6,1629.9,1038.2,1038.0,1038.2,6239.3,6238.8,6239.2,1304.6,1304.5,1305.1,3734.9,3734.5,103242.6,103216.3,14079.5,14073.6,14066.0,2537.9,2535.8,2535.0,1228.8,1228.6,1228.8,2144.6,2144.3,2144.5,14325.5,14326.5,20800.6,20802.9,3492.8,3493.3,3493.4,2070.3,2069.2,2069.5,3995.0,3994.7,3993.7,2113.0,2112.9,2112.5,70597.1,70545.8,4606.5,4606.0,1421.5,1420.6,1420.7,3480.0,3480.1,3480.5,1222.7,1222.1,1222.0,1572.9,1571.8,1572.2,4338.4,4339.7,32.060001,28.940001
2023-03-31T20:50:16.923Z,24238.9,24244.2,1630.0,1629.6,1629.9,1037.7,1037.8,1037.9,6237.7,6237.0,6237.4,1304.1,1304.0,1304.6,3733.9,3733.9,103343.4,103233.0,14080.1,14074.8,14069.0,2538.8,2536.5,2535.8,1228.7,1228.7,1228.8,2144.9,2144.6,2145.4,14321.9,14325.8,20788.2,20789.9,3491.9,3491.9,3492.7,2070.2,2069.3,2069.7,3992.8,3991.8,3992.5,2112.4,2111.9,2112.3,70559.7,70542.0,4604.9,4605.7,1421.3,1420.2,1420.2,3479.8,3480.1,3480.7,1222.8,1222.2,1222.2,1572.6,1572.4,1572.9,4338.3,4338.4,32.000000,29.000000
2023-03-31T20:50:19.313Z,24237.2,24240.6,1629.7,1629.2,1629.7,1037.8,1037.4,1037.7,6236.3,6236.6,6236.2,1303.8,1304.0,1304.3,3733.0,3733.0,103328.1,103244.7,14079.0,14072.4,14072.8,2539.1,2537.1,2536.0,1228.8,1228.6,1228.7,2144.6,2144.7,2145.3,14322.0,14323.7,20800.7,20800.2,3490.9,3489.6,3489.8,2070.5,2069.5,2070.1,3991.1,3990.8,3991.2,2112.6,2112.2,2112.8,70577.7,70562.6,4604.1,4603.8,1421.1,1420.5,1420.4,3478.1,3478.3,3479.1,1222.9,1222.2,1222.6,1572.6,1572.2,1572.7,4339.5,4338.8,32.209999,28.950001
2023-03-31T20:50:21.651Z,24231.0,24233.5,1629.1,1628.9,1628.9,1037.8,1037.4,1037.7,6237.1,6236.7,6237.3,1304.4,1304.6,1305.1,3733.3,3733.4,103338.3,103315.9,14079.7,14071.6,14067.9,2538.9,2537.5,2535.8,1229.0,1228.9,1228.9,2145.2,2145.4,2145.4,14328.8,14324.8,20785.7,20791.2,3490.6,3490.0,3490.5,2071.4,2070.7,2070.9,3994.9,3994.8,3994.6,2112.7,2112.0,2112.9,70608.7,70551.7,4606.9,4606.1,1422.2,1421.2,1420.9,3480.7,3480.9,3481.3,1223.2,1222.5,1222.4,1573.5,1573.5,1573.6,4339.2,4339.2,32.660000,28.950001
2023-03-31T20:50:24.015Z,24238.5,24240.2,1629.5,1629.2,1629.2,1038.5,1038.3,1038.5,6237.9,6237.3,6237.1,1305.6,1305.6,1305.8,3733.5,3733.5,103234.8,103244.1,14091.7,14089.5,14082.0,2540.2,2538.1,2536.9,1229.3,1229.2,1229.3,2145.4,2145.1,2145.4,14330.9,14329.5,20797.9,20793.9,3491.8,3491.0,3491.9,2071.2,2070.5,2070.8,3994.9,3994.1,3993.8,2113.6,2113.1,2113.4,70543.2,70530.8,4604.3,4606.1,1422.3,1421.4,1421.3,3480.3,3480.5,3481.2,1223.2,1222.0,1222.6,1573.3,1573.1,1573.6,4337.5,4337.5,32.759998,28.940001
2023-03-31T20:50:26.379Z,24233.7,24236.7,1629.2,1628.5,1629.1,1038.6,1038.3,1038.7,6237.7,6237.6,6237.1,1305.2,1305.1,1305.6,3732.8,3733.0,103319.3,103229.8,14090.5,14086.3,14082.3,2540.1,2537.7,2536.9,1229.3,1229.1,1229.2,2145.1,2144.8,2144.8,14330.2,14328.5,20801.3,20803.4,3491.1,3491.2,3491.7,2071.1,2070.4,2070.5,3992.6,3992.3,3991.8,2113.1,2112.8,2113.1,70527.2,70511.0,4604.6,4605.0,1422.2,1421.1,1421.2,3480.1,3479.9,3480.3,1223.2,1222.4,1222.4,1572.7,1572.3,1572.6,4339.3,4339.4,32.349998,28.950001
2023-03-31T20:50:28.743Z,24239.4,24239.4,1629.7,1628.9,1629.3,1039.1,1038.6,1038.8,6238.5,6237.8,6238.7,1305.3,1305.3,1306.3,3732.9,3733.2,103334.3,103354.1,14088.0,14085.2,14081.1,2540.2,2537.7,2536.8,1229.5,1229.3,1229.4,2145.6,2145.8,2145.5,14327.0,14328.7,20808.7,20804.8,3492.3,3492.6,3493.0,2071.4,2070.4,2070.8,3995.7,3993.3,3994.0,2113.1,2113.2,2113.2,70560.6,70518.7,4605.0,4606.5,1422.5,1421.6,1421.5,3480.3,3480.0,3481.2,1223.1,1222.5,1222.6,1573.2,1573.1,1573.5,4338.9,4339.2,32.419998,28.950001
2023-03-31T20:50:31.107Z,24236.7,24239.6,1629.7,1629.4,1629.6,1038.9,1038.9,1038.9,6236.4,6236.0,6236.6,1305.5,1305.2,1305.9,3732.9,3732.7,103346.8,103396.3,14079.3,14064.7,14065.4,2538.7,2536.4,2535.1,1229.2,1229.1,1229.1,2145.9,2145.5,2146.0,14324.7,14324.7,20796.1,20808.0,3492.7,3493.0,3493.4,2070.8,2070.1,2070.3,3995.0,3994.0,3994.1,2112.7,2112.4,2113.0,70522.7,70521.7,4605.0,4605.4,1422.6,1421.7,1421.7,3480.2,3480.1,3480.2,1223.1,1222.2,1222.2,1573.2,1572.4,1573.0,4337.4,4337.1,32.119999,28.940001
2023-03-31T20:50:33.470Z,24240.6,24239.1,1629.7,1629.2,1629.6,1039.0,1038.7,1039.0,6235.2,6235.3,6235.2,1304.9,1305.5,1305.4,3732.6,3732.8,103242.9,103358.1,14069.7,14062.6,14054.4,2539.8,2537.2,2536.0,1229.0,1228.8,1229.0,2145.3,2145.3,2145.5,14322.5,14326.3,20808.6,20813.2,3492.3,3492.5,3492.0,2070.9,2070.3,2070.1,3993.7,3992.6,3991.5,2112.5,2112.3,2112.6,70510.1,70509.2,4603.9,4604.2,1422.2,1421.5,1421.5,3479.6,3479.5,3479.7,1223.2,1222.4,1222.6,1572.8,1572.9,1573.1,4336.9,4337.0,31.850000,28.940001
2023-03-31T20:50:35.835Z,24243.8,24243.7,1629.6,1629.2,1629.7,1038.7,1038.3,1038.6,6234.2,6234.1,6233.9,1304.3,1304.4,1304.7,3731.7,3731.9,103322.1,103312.1,14069.3,14070.6,14067.5,2538.2,2535.8,2534.8,1228.5,1228.4,1228.3,2144.4,2144.2,2144.6,14326.2,14326.9,20797.1,20793.3,3491.7,3491.4,3492.2,2070.9,2070.0,2070.3,3992.2,3990.1,3991.1,2112.3,2111.7,2112.1,70450.8,70482.1,4605.5,4605.2,1422.1,1420.8,1420.8,3478.6,3478.3,3479.4,1223.0,1222.1,1222.3,1573.4,1573.3,1573.7,4336.1,4336.9,31.719999,28.959999
2023-03-31T20:50:38.199Z,24245.2,24243.8,1629.5,1628.9,1629.3,1038.5,1038.3,1038.6,6233.3,6232.4,6232.5,1303.7,1304.1,1304.5,3731.4,3731.3,103345.1,103318.6,14064.1,14062.7,14054.4,2537.9,2535.3,2534.3,1228.2,1228.2,1228.3,2144.0,2144.0,2144.4,14324.8,14323.6,20796.1,20782.8,3490.7,3490.3,3490.5,2069.9,2069.1,2069.3,3990.3,3989.6,3988.8,2111.0,2110.8,2111.0,70521.9,70502.9,4603.3,4603.2,1421.2,1420.5,1420.8,3477.6,3477.4,3477.8,1222.9,1222.0,1221.8,1573.1,1572.8,1572.8,4336.7,4336.9,31.809999,28.940001
2023-03-31T20:50:40.590Z,24238.2,24235.6,1629.4,1629.1,1629.2,1038.4,1038.0,1038.2,6231.8,6231.7,6231.9,1303.8,1303.8,1304.1,3731.0,3731.0,103345.1,103328.1,14062.2,14066.5,14060.8,2538.2,2535.8,2535.2,1228.5,1228.1,1228.3,2144.2,2144.3,2144.7,14327.4,14325.4,20786.6,20789.7,3490.6,3490.7,3491.4,2069.8,2069.0,2069.1,3992.6,3991.3,3991.8,2111.6,2111.4,2112.1,70474.4,70523.9,4603.8,4603.9,1421.7,1420.7,1421.0,3477.9,3478.1,3478.5,1222.4,1222.0,1222.0,1572.8,1572.7,1573.1,4338.5,4337.8,31.980000,28.959999
2023-03-31T20:50:42.927Z,24229.7,24229.4,1629.1,1628.9,1629.0,1038.3,1038.0,1038.2,6231.0,6230.6,6230.8,1304.8,1304.1,1304.6,3730.5,3730.9,103388.6,103251.2,14067.7,14062.5,14056.3,2537.5,2535.5,2534.5,1228.0,1228.0,1228.1,2143.8,2143.6,2143.7,14322.2,14322.7,20793.1,20790.1,3490.3,3490.2,3489.8,2069.6,2069.0,2069.2,3991.3,3990.1,3990.8,2110.5,2110.2,2110.5,70547.5,70519.6,4603.8,4603.6,1421.6,1420.3,1420.5,3477.1,3477.1,3477.7,1222.5,1221.9,1221.9,1572.5,1572.4,1572.8,4336.6,4336.8,31.910000,28.940001
2023-03-31T20:50:45.290Z,24226.4,24228.8,1629.2,1628.8,1628.8,1038.3,1038.1,1038.3,6231.3,6231.0,6231.1,1303.4,1303.8,1304.2,3730.3,3730.1,103197.9,103184.0,14070.1,14061.6,14054.0,2537.5,2535.8,2535.0,1227.9,1227.7,1227.7,2142.9,2143.2,2143.3,14322.4,14321.2,20796.4,20796.2,3489.4,3489.5,3489.4,2069.3,2068.4,2068.5,3989.0,3987.7,3987.5,2110.2,2109.8,2110.0,70503.8,70522.5,4602.6,4603.3,1421.3,1420.1,1420.3,3477.5,3476.9,3478.0,1222.0,1221.6,1221.3,1572.7,1572.1,1572.6,4336.6,4336.9,31.850000,28.950001
2023-03-31T20:50:47.654Z,24224.4,24222.6,1629.3,1628.6,1628.9,1038.2,1038.1,1038.3,6229.9,6229.4,6229.7,1303.8,1303.8,1304.6,3730.5,3730.3,103196.7,103218.1,14066.5,14058.2,14063.4,2536.8,2534.8,2533.4,1227.4,1227.3,1227.4,2142.7,2142.7,2143.0,14318.9,14321.5,20791.8,20787.5,3488.8,3488.9,3488.0,2069.3,2068.8,2069.0,3989.4,3988.1,3988.2,2109.9,2110.0,2110.1,70472.1,70465.1,4602.6,4603.3,1421.3,1420.5,1420.2,3475.6,3476.1,3476.4,1221.9,1220.8,1221.1,1572.8,1572.5,1572.7,4336.2,4336.0,31.809999,28.950001
2023-03-31T20:50:50.018Z,24229.7,24225.9,1629.3,1628.9,1628.9,1037.9,1037.7,1037.8,6229.1,6228.2,6228.6,1303.4,1303.6,1303.5,3729.7,3730.2,103320.6,103320.0,14063.3,14052.5,14047.9,2536.2,2533.8,2533.0,1227.2,1227.1,1227.1,2142.7,2142.5,2143.0,14320.7,14323.6,20789.7,20797.0,3488.2,3488.9,3488.7,2069.2,2068.0,2068.3,3988.8,3988.1,3987.5,2109.9,2109.6,2109.8,70480.7,70473.6,4602.6,4602.3,1420.8,1419.9,1419.8,3475.8,3475.4,3476.2,1221.7,1221.1,1221.3,1572.4,1571.9,1572.3,4336.3,4337.5,31.740000,28.940001
2023-03-31T20:50:52.382Z,24222.1,24219.4,1628.8,1628.5,1628.8,1037.5,1037.3,1037.6,6227.0,6226.6,6226.9,1302.7,1303.2,1303.8,3729.4,3729.5,103354.8,103343.8,14056.3,14048.0,14043.6,2535.7,2533.3,2532.7,1226.8,1226.7,1226.7,2141.5,2141.4,2141.8,14318.2,14317.2,20793.1,20806.3,3488.2,3488.6,3488.3,2068.5,2067.9,2068.1,3987.1,3985.9,3985.9,2109.4,2109.1,2109.2,70428.4,70461.1,4600.8,4602.2,1420.8,1419.9,1419.9,3475.5,3474.8,3475.0,1221.5,1220.7,1220.7,1571.9,1571.5,1571.4,4338.4,4338.4,31.660000,28.950001
2023-03-31T20:50:54.747Z,24228.2,24228.0,1628.5,1628.0,1628.6,1037.2,1037.0,1037.1,6225.8,6225.7,6224.9,1302.1,1302.6,1303.3,3728.9,3729.0,103318.1,103327.6,14058.7,14053.6,14051.0,2535.0,2532.8,2531.9,1226.5,1226.3,1226.4,2142.1,2142.3,2142.5,14317.8,14317.7,20786.9,20779.2,3488.1,3487.7,3487.8,2068.3,2067.6,2067.6,3984.7,3983.1,3983.3,2107.8,2107.6,2107.5,70489.6,70460.7,4601.3,4601.0,1420.1,1419.3,1419.2,3473.0,3472.9,3473.4,1221.1,1220.6,1220.6,1571.9,1571.4,1572.1,4336.1,4336.3,31.680000,28.940001
2023-03-31T20:50:57.132Z,24216.4,24217.6,1627.6,1626.9,1627.3,1036.6,1036.5,1036.9,6224.6,6224.9,6225.6,1301.9,1301.9,1302.5,3728.5,3728.8,103206.1,103314.0,14050.4,14040.3,14043.4,2534.6,2533.1,2532.1,1226.3,1226.1,1226.2,2141.8,2141.4,2141.8,14323.5,14321.4,20764.0,20778.1,3484.9,3485.5,3485.9,2068.9,2068.1,2068.2,3985.0,3984.4,3985.3,2107.6,2107.5,2107.2,70465.0,70457.3,4601.2,4601.0,1420.5,1419.7,1419.6,3474.7,3474.7,3474.9,1221.7,1221.0,1221.2,1571.9,1571.9,1571.7,4337.5,4337.8,31.770000,28.950001
